Song_Id,Genre,Key,BPM
id_hgEqXIxD1kU,Afrobeats,C#,118.0
id_c0M6ie1DWfw,Afrobeats,C,116.0
id_kdajyhM09J8,Others,Dm,98.6
id_E7FFauBCztE,Others,G#,120.0
id_TglmTWtzX90,Afrobeats,Am,130.0
id_GLCcBkpOT-A,Dancehall,F#,115.0
id_YpEvcBVBA1o,Dancehall,F#m,90.0
id_DI6HhD1kX-4,Others,Bm,139.8
id_R_c-FzfXcvg,Igbo Pop/Ogene,F#,105.0
id__A0fWBHu9pM,RnB,Gm,156.3
id_Dos6KPZgPiM,Afrobeats,G#,117.0
id_6tHgyroedtE,Afrobeats,Cm,102.0
id_fROdHu_oI7g,Dancehall,Eb,100.0
id_JmUp6rvZV68,Afrobeats,F#m,108.0
id_vWH3QIrOXuE,RnB,Gm,100.0
id_51BymF73xak,Afrodancehall,Dm,101.0
id_UzmOXbt-xsI,Afrodancehall,F#m,92.0
id_FRPCBg1N4Yo,Afrobeats,Dm,123.0
id_ojDHqwrLvcc,Afrobeats,Fm,98.4
id_sNwcs1qQluo,Afrobeats,C,115.0
id_MKjlComAT_w,Others,G#,113.0
id_helEv0kGHd4,Afrobeats,Gm,105.0
id_3hnq1tYJV7w,Hip Hop,Cm,91.0
id_WnWm9CFdGyg,Reggae,Ebm,85.0
id_It-hPEPVlRI,Afrobeats,Em,130.0
id_aWDxfXWHUJU,Afrodancehall,F,100.0
id_YyQxzgE7vDU,Dancehall,F#m,98.0
id_swKm2ea0bpE,Afrobeats,Bm,104.0
id_A0McrkDDisk,Others,C#m,107.0
id_mgvQnhoRp50,Others,Gm,94.1
id_woFjiMXa2PA,Igbo Pop/Ogene,F#m,134.0
id_fIbHUvmY1yM,Afrobeats,A#,160.2
id_h0vnXbTBvaM,Afrobeats,G,93.0
id_p5ye2ZCBU6Q,Afrobeats,Gm,95.0
id_DwE7W3b33ig,Others,Gm,140.0
id_ZBbDiCfyka0,Afrobeats,Cm,107.0
id_NdzM392_gBM,Hip Hop,A#m,160.0
id_3vvu-VubNLo,Hip Hop,C#,145.0
id_O16u5vpexWA,Hip Hop,A#,99.0
id_7PK-0GBXoBM,Afrobeats,Am,124.0
id_Q1PQEjDpBWQ,Afrobeats,Em,118.0
id_KfQMRIsGPJg,Dancehall,F#m,85.0
id_EMtOx1pfsCY,Hip Hop,F#m,90.0
id_YPmHSkvL81w,Dancehall,D,104.0
id_c0AC3oFAsWk,Afrobeats,F#m,111.0
id_JcckztwxdTY,Afrobeats,A,103.0
id_K7AnIs9TmpE,Afrobeats,Cm,114.0
id_cTLIN08ndTc,Others,Bm,155.0
id_-inAqLvh05c,Others,A#m,125.0
id__BM6HM6PwsY,Hip Hop,C#m,147.0
id_Zxb5Zk8bp1o,Others,G#,102.0
id_9SdTBhJ2mPY,Hip Hop,Cm,92.0
id_pe3lqiD4Grk,Afrobeats,Am,115.0
id_BFDxNzcqiP0,Afrobeats,Fm,95.0
id_msixsgozpvY,Others,A,116.0
id_jI3RJ8Zo274,Hip Hop,Fm,143.0
id_tqNMNJXO8pE,Others,E,93.8
id_0s3vUA9kbv8,Others,Am,109.0
id_KoOhBCsHbDE,Others,C#,133.0
id_t-Rh_NNo-Gs,Afrobeats,Em,122.0
id_vpke78N1MoI,Others,F#m,105.0
id_NeB4PecMf0Q,Dancehall,Em,112.0
id_nvTjUM9wfBs,RnB,G,84.0
id_zQJWFdf7a-k,Afrobeats,Ebm,108.0
id_x_KkqQYP4PA,Afrobeats,Dm,96.0
id_qQXrVGn-ZSQ,Hip Hop,Gm,90.0
id_pHviUezxT34,RnB,Am,90.0
id_bbDGP1bdQ6w,Others,A#,106.0
id_UW6jSsGv_7I,Afrobeats,Am,100.0
id_h8BUCylf8zg,Dancehall,G#m,100.0
id_KyR6Sd2-afI,Afrodancehall,Ebm,95.0
id_k1sa1gSaOgg,Afrobeats,Am,110.0
id_-X3dco77rs0,Afrobeats,Am,120.0
id_zukZIT7UW94,Afrobeats,Em,100.0
id_9qyWiofvzpA,Afrobeats,Bm,110.0
id_14V4vZrc7Mo,Dancehall,F,102.5
id_ZdGGj83R3d8,RnB,C#,61.5
id_Dj_KiJscfWc,Afrobeats,C#,128.0
id_HRzHTh_RhBc,Dancehall,G#,105.0
id_oiHh2-6jmnU,Afrobeats,A#m,125.0
id_YR5tNw3MWIw,Afrobeats,Eb,106.0
id_zsRsuHoqQ9s,Afrobeats,Dm,109.0
id_6mqp9n8htCw,Afrobeats,Em,125.0
id_KY8xRumkwYg,Hip Hop,F#m,99.0
id_cRul999Auzo,Afrobeats,Ebm,106.0
id_KDSkqooF31A,Amapiano,F#m,111.0
id_xb1E7p9XS4g,Others,Fm,99.9
id_-rHVG1dNZmk,Dancehall,Cm,110.0
id_EVTmf4mbtNI,RnB,G#,87.0
id_8PvxUEP6X5Y,Afrobeats,Dm,97.0
id_dWQfDC2Dg8E,Dancehall,F,105.0
id_jMrgEotBdoA,Afrobeats,Ebm,101.0
id_z52yuImSIZA,Dancehall,C,95.0
id_ya38DohtZpw,Igbo Pop/Ogene,Am,125.0
id_bRfFv5EFay0,Afrobeats,Am,120.0
id_axKfkQfUBlU,Hip Hop,G#,98.0
id_-LNhd12E7aM,Afrodancehall,Dm,92.0
id_r56Ef-AJG5w,Igbo Pop/Ogene,C#,110.0
id_lzSaKj30CP4,Igbo Pop/Ogene,Am,112.6
id_zY4Vra5NnTY,Afrobeats,F,95.0
id_SQe2MMkJamA,Dancehall,G#m,92.0
id_D-YTFp5gKoY,RnB,D,140.0
id_q2lmstgOYFU,Afrobeats,D,105.0
id_LM7F4zt-3F0,Afrobeats,C#,115.0
id_vOHzA-cUSag,Afrodancehall,Ebm,99.0
id_IRr641Fnop4,Afrobeats,G,122.0
id_BFUxr_dkqxw,Afrobeats,E,122.0
id_Z0wnaZro3dY,Hip Hop,Ebm,88.0
id_qNWQGJp8ctk,Afrobeats,B,107.0
id_258haho4GRE,Afrodancehall,Bm,104.0
id_q3GC_cpngl8,Afrobeats,Gm,95.0
id_qOWsYTkcPyE,Afrobeats,F,126.0
id_v7ACkJnqJFs,Hip Hop,Ebm,130.0
id_MKHrCGdOyL0,Others,A#,118.0
id_YGEFO5cwuvU,RnB,C,148.0
id_wwJnfrPMJZY,Afrobeats,Eb,110.0
id_p0vG9yMxOos,Others,A#m,100.0
id_yX6Ve2f_mG0,Others,F,112.6
id_Ra5uc7KGi3g,Others,Cm,101.0
id_r1UPKDPNkbI,Afrobeats,A,129.0
id_4YYYKL1xwLg,Others,Ebm,107.0
id_wNYl4ZCZDAI,Afrodancehall,G,100.0
id__5u7wZuafkw,Afrobeats,G#,98.0
id_JZO9DAwweIo,Others,A,114.0
id_ihL9iZPkqvE,Hip Hop,G#m,102.0
id_PmpvNwUZ0q0,Dancehall,Am,101.0
id_sM_WY3q01A0,Amapiano,Fm,113.0
id_MLzbQcodogY,Afrobeats,Am,116.0
id_8m8Gu2u_Bas,Afrobeats,A,130.0
id_fe4fFe2L4eA,Pop,A,111.0
id_MO-s2UByNQ8,Afrobeats,Am,100.0
id_5Y1eMl3gk9o,Dancehall,Am,102.0
id_LWWCj-EbevI,Afrobeats,D,120.0
id_Oa7vRgSEgRk,Afrodancehall,Bm,102.0
id_JdY9JJQuBVU,Hip Hop,A#,90.0
id_hU0UrlXA4E8,Afrobeats,A#m,84.0
id_mv0us9Z4jNM,Others,Dm,104.1
id_55YyshmNM94,Afrobeats,Ebm,102.0
id_yYjuUlyyqcA,Others,F,120.1
id_aP8QWDXbeFY,Afrobeats,D,114.0
id_0qQ7fWnGVao,Afrodancehall,Fm,100.0
id_3YN7HWlks0w,Afrobeats,C#,84.0
id_OistktWQPvo,Afrobeats,C,123.0
id_j8l2JImyX3A,Afrobeats,G,97.0
id_6MI2hpDY0I0,Afrobeats,Em,93.0
id_GUmQh8ahncw,Hip Hop,Cm,94.0
id_SbLORLYBhns,Dancehall,Cm,100.0
id_kPRVi7j0OjA,Afrodancehall,G,150.2
id_573NYs4Puuk,Afrobeats,B,84.0
id_sLYNocpx0Ns,Afrobeats,A#,106.0
id_mlhS5AZ_QqQ,Afrobeats,Em,126.0
id_GV3v-9khL-M,Afrobeats,F#m,100.0
id_InIeez-2WIs,Afrobeats,Dm,99.0
id_prgTfn2y08U,Hip Hop,Cm,90.0
id_GSqs-Ev-6EI,Dancehall,G#m,105.0
id_h7AlTfyY1KA,Hip Hop,Am,90.0
id_QoE9XYX1d-w,Hip Hop,Cm,96.0
id_N5MawvI9WWM,Hip Hop,G#m,156.0
id_x0NB0poMDOM,Afrobeats,G#,95.0
id_WYSQ5nyRQ9Q,Afrobeats,Am,104.0
id_XXdnCFowcMI,Others,Eb,118.0
id_HFr6OKVxECg,Afrodancehall,C#,97.0
id_8aVDVUZNm2c,Amapiano,C#,113.0
id_AEy2RhoT1WY,Afrobeats,D,99.9
id_akkltmhU22U,Dancehall,Gm,99.0
id_d4dB8maBBEs,Afrobeats,Bm,131.0
id_Qq-r-Q8QdoE,Afrobeats,C#m,102.0
id_5Vbnk-n1QxI,RnB,Am,124.9
id_PURNSXroBUE,Afrodancehall,Bm,105.0
id_jOxvarwonIM,Afrobeats,C#m,124.0
id_2RLhciofQ28,Others,Eb,90.0
id_udnkr-pMRa8,Afrobeats,G#m,104.0
id_HK2GKf2Eok8,Afrobeats,Em,98.0
id_fNFyL7bwQ_w,Dancehall,A#m,95.0
id_dV1TI5tSsA8,Others,A#m,109.0
id_bkmRk6bD0Ns,Afrodancehall,D,100.0
id_Z-q4nDrDuxE,Dancehall,Dm,101.0
id_eBT3I8awbjk,Dancehall,A#m,160.0
id_l-XrR79PRfE,Hip Hop,Am,146.0
id_XjD31NcHmoQ,House,F#m,112.0
id_MikLzSpcueo,Others,G#m,100.4
id_yiGsizw3We8,Afrodancehall,D,94.0
id_3l5xGBVNPvQ,Others,A#m,104.1
id_6SVl65lRpEg,Dancehall,Am,120.0
id_j49I041D31I,Others,C,156.5
id_az3EtqJNz3k,Afrobeats,A#,113.0
id_QSWWDe8uB9s,Afrobeats,C#,120.0
id_LxJdVgtN4DA,Afrobeats,F#m,125.0
id_eaaHQeo2TIo,Afrobeats,G#m,98.0
id_-5yW86kWB-E,Others,D,97.0
id_WhbnrwBDOQM,Afrobeats,D,116.0
id_kfuQOuZyyO0,Dancehall,Cm,97.0
id_XKUcNvSWv-o,Dancehall,Fm,97.0
id_E60EVKVeQ18,Others,Em,133.0
id_yRDW4zTNLaU,Afrobeats,G#m,101.0
id_md9r7_3eNI8,RnB,B,105.0
id_rqfpCOgB7Iw,Others,E,113.0
id_3oMHFlsD6a4,Dancehall,A,105.0
id_X5-4sMQ22Pw,RnB,D,95.0
id_DswGnWVM5cQ,Afrobeats,G#m,130.0
id_WnP6XZkU-as,Others,C#m,130.0
id_neYf8wdatJo,Afrobeats,C#,130.0
id_zA79zI_rE2E,Afrobeats,G#,126.0
id_AJNZJOh25IQ,Afrobeats,F#m,127.0
id_4QhQNjr2WFY,Afrobeats,G,100.0
id_j2KXBKG74jA,Others,Fm,102.0
id_XILfwfWmgko,Others,C#m,87.4
id_Im_AP55cjsE,Afrobeats,Gm,100.0
id_nX7Gwitq_kg,Country,C,120.0
id_dM2_O6ZkKX0,Afrodancehall,E,103.0
id_0u8AHJ2Cksg,Igbo Pop/Ogene,Bm,117.0
id_pk4-TqJ3iK4,Hip Hop,Gm,92.0
id_XH5hcnyYcw0,Afrobeats,C,129.0
id_88HCgqiQdLs,Afrobeats,B,123.0
id_-XFSILW6rg8,Others,E,103.0
id_bGHZviGhQWo,Afrobeats,Bm,121.0
id_Ip-k8qLGUrs,Afrobeats,G#,110.0
id_pBF1BNPmi6c,Dancehall,Gm,96.0
id_-ZFfxsDqrF4,Afrobeats,Am,110.0
id_4HT2IAMVbmE,Afrobeats,A#m,106.0
id_RtXVPpdiQYA,Afrobeats,C,122.0
id_9gNW5-LJWYI,Afrobeats,Gm,109.0
id_yOkHvpZ7oP8,Dancehall,G#,115.0
id_x3x7UHWCPGM,Afrobeats,Em,99.9
id_uRo4ZpEZ0WY,Afrobeats,Ebm,98.0
id_kmnhbUEW01g,Hip Hop,Dm,83.5
id_IXD30h19eMU,Dancehall,Ebm,90.0
id_w-ZbBR5KA5Y,Afrobeats,Eb,104.0
id_FOpYejHT2KA,Afrobeats,Gm,105.0
id_34s7y15drSQ,Afrobeats,G,100.0
id_QmsC_jx9jN0,Dancehall,C#m,107.0
id_YthMTby33d8,RnB,C,110.0
id_VQmVfEaJPvk,RnB,Em,152.0
id_3Q0mFKUWtzI,Others,A,100.1
id_BPch5v5WKIY,EDM,F#m,130.0
id_X1w5faimSFg,Dancehall,D,102.0
id_b4VynfQ3JhU,Afrobeats,A,126.0
id_ww9qSZsBq5M,Afrobeats,Dm,110.0
id_qz2e9blBuHk,RnB,A#m,86.0
id_0GZS3FnyovU,Afrodancehall,F,95.0
id_33DGkQ8jbEU,Afrobeats,Fm,108.0
id_ZlvYbVl7R-U,RnB,G,84.0
id_1kU5BzdfDfg,RnB,A,137.0
id_Y4miw7yN5bY,Afrobeats,Am,107.0
id_IDbyXGdmWyY,Afrobeats,Ebm,122.0
id_l1Onq3A02gY,Amapiano,Em,114.0
id_fXmSesN-wUA,Afrobeats,Eb,105.0
id_IS2lfWrakAk,Others,F#,128.1
id_PV2WSlMCJT0,Afrobeats,Bm,110.0
id_ScW2hOn0wm0,Dancehall,Gm,96.0
id_Ih1olsHOMc0,Afrobeats,F,120.0
id_UM-34RmmWUo,Hip Hop,Em,120.0
id_kAPEntGix4M,Dancehall,A#m,102.0
id_rkv8Pp2i3r0,Afrobeats,Fm,127.0
id_llqy52y_xMk,Others,Dm,95.0
id_NgU8UtESsNc,Afrobeats,Cm,117.0
id_Uhzw0rnqVP4,Hip Hop,F#m,93.4
id_Z69EBAdzP6Y,Afrobeats,Eb,112.0
id_DUCsodfbIZ4,Afrodancehall,F#,106.0
id_S1XC2Je-Lw4,Others,F#,140.0
id_h22lfAX4cDM,Igbo Pop/Ogene,D,134.0
id_q06EvKKmRP8,Others,Bm,81.8
id_eiMKvYNHdZY,Hip Hop,F#,100.0
id_pfuupoRHh3E,RnB,Cm,160.0
id_xOF8AtTvqSk,Hip Hop,A,94.0
id_sFiXkKnJ3HI,Afrobeats,D,100.0
id_L7f147mkO_c,Afrobeats,Am,120.0
id_Gu_iEsA3rB4,Afrobeats,F,120.0
id_-VgCwsyDNzA,Afrobeats,Ebm,117.0
id_a5a2LEUrkGg,Others,Bm,90.5
id_Yt5st0F4tNY,RnB,Ebm,82.0
id_RPFUGBOyFlE,Afrobeats,Am,95.0
id_16jqHKMM0G0,Afrobeats,Am,90.0
id_LOsVByqltQ8,Afrobeats,Bm,98.0
id_M_gHCcYqMwU,Others,Ebm,105.0
id_IFR4Htnze2k,Afrobeats,C#m,117.0
id_SrTzdFz7AlM,Afrobeats,C,108.0
id_ePO008XaR18,Igbo Pop/Ogene,G#m,95.0
id_s0fh7Gxihzg,Afrobeats,Dm,114.0
id_so4pNWpBiF0,Dancehall,F,108.0
id_0klLYpsNdZ8,Others,Am,105.0
id_xXlbvijw8jM,Afrobeats,Gm,110.0
id_P69Eo69IJOU,Afrodancehall,Dm,102.0
id_NZhV0l_NZV0,Igbo Pop/Ogene,C,107.6
id_UU75qDoJVFM,Afrodancehall,Gm,115.0
id_T0K12nJFu5o,Dancehall,Cm,100.0
id_pqkFEyhQt3E,Dancehall,G,97.0
id_GOEgsTarRt0,Others,F#m,108.0
id_rjHmkVozn88,Afrobeats,Fm,122.0
id_CvtzVPx2qJs,Afrobeats,C,124.0
id_lKeSxPhNtGs,Igbo Pop/Ogene,F,102.0
id_RKCk6PtNPdw,Afrobeats,Eb,127.0
id_AFYU7Fx_A9g,Afrodancehall,Gm,106.0
id_YSy2lBZ1QrA,Dancehall,Am,96.0
id_D9tpiko8wy4,Others,Eb,112.0
id_VvQrtTOpGgQ,Dancehall,A#m,114.0
id_W41TT8g3MnQ,Afrobeats,Bm,99.0
id_my1JVBkpx9w,Afrobeats,Gm,96.0
id_XyHDHcv9PrU,Afrobeats,B,104.0
id_wP7CVyDz5Hw,Afrobeats,Fm,122.0
id_V52bHU9UuUg,Afrobeats,C#m,130.0
id_3vmmtrktFR0,Others,G,121.0
id_8SbIVt2j9dU,Others,G#,120.0
id_qudasVRQvhA,Afrodancehall,Am,100.0
id_X8M6yKNL1Fw,Dancehall,E,103.6
id_2lUFM8yTtUc,Afrobeats,C,111.5
id_bToQCR3zUNs,Afrobeats,F#m,98.0
id_s2Ft0kWr7ks,Others,F#,100.1
id_XNNP6Rt2V9E,Hip Hop,Gm,135.0
id_sfIgqBGpBqM,Amapiano,C,120.0
id_xZsojox79ig,Igbo Pop/Ogene,Am,86.0
id_Y2wa1JQHpFs,Dancehall,G,102.0
id_lxTU_pANdhA,Afrobeats,F#,105.0
id_Sr-RjASUbA8,RnB,Cm,99.4
id_DZhqNNX7Nkg,RnB,A#m,83.5
id_1GhpuMZJAdg,Others,Dm,92.0
id_RIfWDr38Gb8,Afrobeats,G,103.0
id_m6UqIi5hwFw,Afrobeats,Em,122.0
id_KRFIotRICtg,Afrodancehall,A#m,100.0
id_1G1h4TQQOBU,Afrobeats,C#m,110.0
id_wvgdNT46DgA,Afrobeats,G,115.0
id_APfDkbILTUQ,Others,F#m,140.0
id_wp93hcuIVC8,Afrobeats,C,115.0
id_op6te9u2IFU,Afrobeats,Gm,125.0
id_I7J3_NpzRVU,Others,E,83.3
id_4ufHreGnqxw,Afrobeats,Am,130.1
id_mfszx4bvWoo,Afrobeats,A#m,116.0
id_ZIg7-F4eAx8,Afrobeats,Gm,122.0
id_OrTmnbkxs1Q,Others,Ebm,124.2
id_dYZlVh4X9AY,Afrobeats,A#m,93.0
id_uO8_Zl6tNQM,Others,Am,142.1
id_B1Ms0pjICps,Others,Ebm,100.0
id_m_LjBzO4jNE,Dancehall,F#m,108.0
id_SkmqLfNAjaA,Others,Am,99.0
id_aOKsAyFmjZ8,Afrodancehall,Cm,95.0
id_p3KF7MwppwU,Amapiano,C#m,105.0
id_HSNBI7Dy7v8,Afrobeats,Bm,137.7
id_0bzQ6yyWTF8,Others,Bm,116.0
id_u33hTd2DaPQ,Afrobeats,G,102.0
id_8m83dDfa0kg,Afrobeats,Fm,102.0
id_WLGTaP8tUBs,Afrobeats,Fm,100.0
id_JPjsQAQDP0c,Hip Hop,Am,160.0
id_KVB0ta0tSMw,Afrobeats,Fm,116.0
id_s2yo1Xw8nKs,EDM,F,120.0
id_zwVQjisPfZY,Afrodancehall,Ebm,100.0
id_AOGymG6Zf2c,Afrobeats,E,94.0
id_CHfFJRaCe00,Afrodancehall,D,100.0
id_tXBi0o0aFbI,Afrobeats,F,98.0
id_Bq0BAT0kd3M,Others,A,140.6
id_RB8wX1kBR5s,Dancehall,Bm,99.0
id_aLnTdYmye80,Others,F#,100.0
id_IAK7UD_MPtE,Dancehall,G#,102.0
id_rMoEN1guDgw,Afrobeats,C#,108.0
id_H2lLrRS_ZlA,Hip Hop,Fm,155.0
id_3Us0oEwRwu0,Afrobeats,C,125.0
id_1avSAJGIMgE,Others,F#m,95.2
id_DUCOSsqdCAE,Dancehall,Am,94.0
id_zqkDioXLTO8,Afrobeats,Am,110.0
id_q6g976MUA1w,Afrobeats,Bm,105.0
id_42vlNIFG0nM,Hip Hop,Cm,140.0
id_IulIA4rNcOE,Dancehall,G#m,120.0
id_u8HlKw24208,Afrobeats,Bm,110.0
id_bKyY64-KSpk,Dancehall,Ebm,102.0
id_bt6OGw-shpc,Afrobeats,C#,105.0
id_tqozCsrbWS4,Dancehall,G,150.0
id_61_bu9oOQx8,Afrodancehall,Cm,101.0
id_CfI6rJ2Pjjc,Afrobeats,C#,105.0
id_3UScllNm7hY,Afrobeats,Ebm,95.0
id_2BG-cp9eUuA,Igbo Pop/Ogene,C,126.0
id_X9ZAvfQ2MWE,Others,Cm,104.0
id_WIXQamj-wZ4,Dancehall,G#,96.0
id_v_fcPMb3bqo,Dancehall,F#,82.0
id_NI2H4sEs-1E,Dancehall,G#m,110.0
id_ehCiHub9WOE,Dancehall,Bm,90.0
id_ITz1_t0MwWw,Others,F#,108.0
id_cPZ_PKBb2dI,Others,C#m,96.7
id_kuX0DBRB9cY,Afrobeats,Cm,96.0
id_oBJXKyXhaVw,Afrobeats,Bm,112.0
id_tP7sKWIVEEk,Dancehall,B,98.0
id_0q-oQrqU7HU,Afrobeats,G,102.0
id_lpgtIIfKdfU,Others,E,103.0
id_8_OhcCO9ZZ4,Dancehall,Gm,99.0
id_fg1kUEa8Bi4,RnB,Em,85.4
id_cd4aRzhagjY,Afrobeats,Dm,120.0
id_rMi9AGauaxg,Afrobeats,E,109.0
id_nQ_p8fOSSOs,Others,F,100.0
id_Cl6hHgtJDps,Hip Hop,Ebm,120.0
id_91aYyG9WfYY,Afrobeats,G#,112.0
id_GCOtz2YsG7Y,Afrobeats,A#m,110.0
id_XTuO-3yw5yg,Dancehall,A#m,98.0
id_jL0l8puqeNY,Afrobeats,A,107.0
id_ZH13TEGOzhs,EDM,Em,123.0
id_QsrflZxZ8sU,Pop,F,129.6
id_O3gHc8ipO8Q,Dancehall,C#m,106.0
id_m7VX0tHCxfY,Afrobeats,Ebm,100.0
id_LIysCMpYyy0,Afrobeats,F#m,115.0
id_qwpkHOfuYUg,Afrobeats,A#m,108.0
id_pnUHBuVei4E,EDM,G#m,122.0
id_VviPbxyzy7k,Afrobeats,C#m,108.0
id_MXkk_A5Z0vM,Igbo Pop/Ogene,F,115.0
id_mQAPOMSFet8,Afrobeats,C,94.0
id_b2pbfkh0hiA,Afrobeats,Ebm,138.0
id_giWCrHLdm7w,Dancehall,C,105.0
id_r_DoeUz5yTg,Afrobeats,A,126.0
id_LSB9W9svMkg,Others,Dm,137.2
id_JCLhfDgxrxg,Afrobeats,Gm,91.0
id_xI2twk92IHY,RnB,Fm,128.0
id_TV14cOPhdcg,Afrobeats,C#m,129.0
id_KeXpsi91Wpw,Others,C#,101.8
id_NwqJwBSsTDo,Afrobeats,G,103.0
id_ffXL1dw3Unc,RnB,D,104.0
id_oQr9hx4Vh_c,Afrobeats,F#,110.0
id_bMU6o8Q6gcI,Hip Hop,C#,160.0
id_iBFiz5L8GJk,Afrobeats,Am,104.0
id_vdvso66Sv7o,Hip Hop,Em,152.0
id_WYb8ZrD1Js8,Dancehall,B,115.5
id_f__KAui83eI,Afrobeats,Am,90.0
id_f34zcceVu7U,Igbo Pop/Ogene,A,136.0
id_URwFkicbzb0,Others,A#m,143.3
id_ofZ4xb9pPGQ,Afrobeats,G#,120.0
id_K33ebUVpI2s,Afrodancehall,D,90.0
id_5Wwz6pejW_s,Others,C#m,83.3
id_EA1LimAn0S0,Afrobeats,C#,92.3
id_lZCz-Nji64I,RnB,Cm,100.0
id_gmdVFsUVPfk,Afrobeats,G#,122.0
id_WGHbATYAd-w,Afrobeats,Gm,106.0
id_L6glA_BdwR0,Dancehall,Dm,90.7
id_sN_AWvFmolo,Afrobeats,Em,125.0
id_fKm2cRpjRRI,Others,Ebm,100.0
id_LQpTN-dRUug,Dancehall,Ebm,101.9
id_OHDHxFEVvXM,Others,F#m,103.0
id_2l1NylVHRZo,Others,C#,86.0
id_OM8NBINxNqA,Afrodancehall,F,104.0
id_V8hOZuxfLWs,Afrobeats,F#,122.0
id_At_N_3JfU2M,Afrobeats,Dm,115.0
id_hKg9r_ZRPVc,Afrobeats,B,107.0
id_t-Yxwl20nsk,Dancehall,Em,93.7
id_9tu1_XxkgjY,Afrobeats,D,109.0
id_D_vvMRmFKh0,Hip Hop,Am,140.0
id_OJ9gjZRZPwU,RnB,C#,81.0
id_-gKQv1Gcw8Y,Dancehall,F#m,102.0
id_zo3CO72N-5k,Afrobeats,Cm,102.0
id_3aNYLSdEBoY,Afrobeats,F#,100.0
id_pR6anPLRv6g,Afrobeats,Em,108.0
id_9r-EvNHXYsk,Dancehall,Cm,100.0
id_QyvO7QZkQTM,Afrodancehall,Fm,93.5
id_QvNLjLmItgE,Dancehall,F#,95.0
id_VcEliwZCUYA,Afrobeats,C#m,116.0
id_QKPKKe4ibNE,Afrobeats,A,122.0
id_KdZIpGVxJ60,Others,Am,112.0
id_oms0X2IA-Vg,Afrobeats,Fm,102.0
id_2Zyc83HFOqw,Hip Hop,Ebm,99.0
id_Dl5Q1WaLO3o,Afrobeats,G#,106.0
id_V3mOw0NYCOg,Others,Gm,130.0
id_WFcABKxaE4E,Afrobeats,Fm,107.0
id_90GvaurKbDc,Afrobeats,F#m,98.0
id_IQ0iBgHCLZ4,Afrobeats,E,105.0
id_e2dMBWSNpJg,Afrobeats,C,119.0
id_BQRPfJnqQSk,Others,G,103.0
id_lPxPyw3rOBA,Igbo Pop/Ogene,C,90.0
id_PHq6v4hCv2s,Afrodancehall,A,108.0
id_sVNPkCI-ytY,Afrobeats,Gm,124.1
id_G2P_vjYXisI,Afrobeats,G#m,111.0
id_XgZeo4bShu4,Afrobeats,Cm,122.0
id_QM5NKh6xb4k,Afrobeats,Gm,128.0
id_7RBlDnUNLoU,Afrodancehall,C,96.0
id_EC17Z2pbcVI,Others,F#,86.6
id_yrMunNEYzjU,Others,E,127.1
id_zFqS2IxoYcU,Hip Hop,Fm,85.0
id_v_aKpgB23x8,Afrobeats,Cm,100.0
id_4NSJVrsTTtw,Afrobeats,E,126.0
id_MdSYwZ62B2c,Others,Fm,94.1
id_ctCcb48gYS4,Igbo Pop/Ogene,Bm,136.0
id_6RNOM8ErUK4,Country,C,79.0
id_whKqkvUQSJ8,Afrobeats,F#,114.0
id_IZvTjuUi7Kc,Afrobeats,G#,101.0
id_bSyhWi3jyMA,Others,Dm,120.0
id_AN8KYChGwPs,Others,A,100.0
id_IZ7454nLASs,Afrobeats,A#m,90.0
id_DEwBcjiHrys,Dancehall,Cm,100.0
id_M5aUSJmXDF0,Hip Hop,Cm,82.0
id_NBUM6xQWwgg,Others,A#m,81.7
id_aFeIV7B1dvI,Afrobeats,C,97.9
id_EwQQoZM5CIk,Afrodancehall,F#m,104.0
id_j8cLVKlJ2SY,Hip Hop,F,100.0
id_ONPVlLSNuFI,Igbo Pop/Ogene,Bm,106.0
id_mP0sW9TqoiA,Afrodancehall,Am,93.0
id_IRm_2m-fnY8,Afrobeats,C#m,120.0
id_KhfkgK90DWU,Hip Hop,F#m,90.0
id_GdFMsS-A4pw,Hip Hop,Cm,102.0
id_O78qE_7Z9YE,Dancehall,D,103.0
id_kzzsBzgjA6A,Afrobeats,F,108.0
id_lysswQkJ9W4,Dancehall,D,98.0
id_cAdjfXwStoM,Afrobeats,D,121.0
id_VgHoQsMAtek,Afrobeats,Dm,107.0
id_f61KxyxLOa8,Dancehall,Am,107.0
id_2JaYpyqezPk,Afrobeats,G#m,119.0
id_8Nov97rcgwo,Afrodancehall,F#m,90.0
id_RGsACI-qYQQ,Dancehall,A#m,100.0
id_dARChaMDFiE,Dancehall,D,98.0
id_Jr-YY716_08,Afrobeats,C,103.0
id_9swuxf_o48E,Amapiano,C,113.0
id_dLlSYoy3Cnw,Hip Hop,Eb,90.0
id_OCnTu0Z0DdU,Others,Dm,104.0
id_WX2x4pJIpnU,Afrobeats,Am,125.0
id__6ws_hvQPnc,Dancehall,Ebm,94.0
id_VjXTdykTTmQ,Dancehall,F,107.0
id_fjXgTcy0ygg,RnB,Bm,100.0
id_hzjJYx-au80,Dancehall,G,115.0
id_W8csnzvnaKw,Afrobeats,Eb,104.0
id_nN_5qnE_R9E,Hip Hop,F#m,120.0
id_22BRl_SqXro,Afrobeats,G#m,122.0
id_RvpD5wW4oU8,Others,F,120.9
id_e_nZiYYyfzA,Afrobeats,Am,110.0
