channel_artiste_id,collection_owners,collection_id,collection_title,release_year,collection_type,update_time
UCcHJhU4S-CbjEJY-8bCxegA,Ladipoe & Buju,MPREb_CZLCRCgve7h,Feeling,2021.0,Single,01/01/2023 20:16
UC6Idoh6aC4rscuwiZCq6Lyg,Ladipoe & Buju,MPREb_CZLCRCgve7h,Feeling,2021.0,Single,01/01/2023 23:09
UCE2ahAKzmP8phhIGpA6Mi4w,Balloranking & Bad Boy Timz,MPREb_yDzZpFOQQ9q,Feeling You,2022.0,Single,02/01/2023 01:36
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_cXwBWHGzQMz,Feelings - A COLORS SHOW,2020.0,Single,02/01/2023 00:19
UCHxEAq_D6CJ1sn0tocJ6GdA,Dj Voyst & Joeboy,MPREb_YlxpktZJnHA,Felicitation,2021.0,Single,01/01/2023 22:49
UCUNNGmpQ75t0GZII3coI8rg,CKay,MPREb_0EzqU7cYmDI,Felony,2020.0,Single,01/01/2023 20:41
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_WpG4Cq1sgAB,Feposi,2019.0,Single,02/01/2023 00:56
UC-WeCFg7soCkDP9F15nVdSA,"DJ Moh Green, Elephant Man & Runtown",MPREb_YYrkvBoPzXH,Ferrari (Remix),2016.0,Single,02/01/2023 00:45
UC25DGtgYk5TwdksvtpeWYvA,WizKid,MPREb_PjV87DdEurP,Fever,2018.0,Single,02/01/2023 01:50
UC4X7v-1s1W6XPq8g0Zs2VMw,"Offei, Patoranking & Blackstone",MPREb_k5DOFI9bqSX,Fi Mano,2020.0,Single,02/01/2023 00:19
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_lUE53fCT8Zv,Fia,2018.0,Single,01/01/2023 20:57
UCGtze7Z8rdM84EHTihPLmQQ,"Laycon, Reminisce & Chinko Ekun",MPREb_KTq1ySBnZeS,Fierce,2019.0,Single,01/01/2023 23:12
UCSA0ZddQC0SU0IlV6XIgbvA,Lil Eddie & 1da Banton,MPREb_fIPSDb2cKUZ,Figura (Remix),2022.0,Single,01/01/2023 19:22
UC25DGtgYk5TwdksvtpeWYvA,Wizkid,MPREb_kaO9HNgVJYM,Final (Baba Nla),2015.0,Single,02/01/2023 01:50
UCRhktc7REnezMLCx1ip35Mw,Johnny Drille,MPREb_PcxuS6U5VaZ,Finding Efe,2019.0,Single,01/01/2023 22:53
UCgA-7_DsONWLkHl-cRSvvHg,Kcee,MPREb_jYOIMOcbwam,Fine Face,2014.0,Single,01/01/2023 22:58
UCgA-7_DsONWLkHl-cRSvvHg,Kcee,MPREb_DNnC0NUGvRz,Fine Face (Remix),2014.0,Single,01/01/2023 22:58
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_yhPZanUMmPN,Fine Fine,2021.0,Single,01/01/2023 23:07
UCppZ_aSXAY-zuzKigCRqAow,Kelechief & Amaarae,MPREb_dAQzpJIueJo,Fine Wine,2022.0,Single,01/01/2023 19:51
UCn-MpywoDcRk60F-EbyR8Nw,Pheelz & Bounty Killer,MPREb_TX0b4y0dDuJ,Finesse,2022.0,Single,02/01/2023 00:25
UCn-MpywoDcRk60F-EbyR8Nw,Pheelz & French Montana,MPREb_mm94oSEeOlE,Finesse,2022.0,Single,02/01/2023 00:25
UCn-MpywoDcRk60F-EbyR8Nw,Pheelz & Rayvanny,MPREb_TwF3q4tUtBQ,Finesse (East African Remix) (feat. Theecember),2022.0,Single,02/01/2023 00:25
UCn-MpywoDcRk60F-EbyR8Nw,Pheelz,MPREb_fm7axY7BfqT,Finesse (feat. BNXN),2022.0,Single,02/01/2023 00:25
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_oXTBzvXpC3D,Finito,2018.0,Single,01/01/2023 22:32
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_t0UCfokue2Y,Finito,2021.0,Single,01/01/2023 22:32
UC-KVFk4Jm-P5don9AdYTAbg,Candy Bleakz,MPREb_fcldV5VmLZT,Fire,2022.0,EP,01/01/2023 20:31
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_jpjs1fNxnmm,Fire Waist,2018.0,Single,02/01/2023 00:56
UC2yYpgqxoUwu00Y3TMZ6cNA,Ice Prince,MPREb_Nidm6nXuDVb,Fire of Zamani,2013.0,Album,01/01/2023 22:20
UCt7KNkaOhBpesOJHMx2ASnw,Fireboy DML,UCt7KNkaOhBpesOJHMx2ASnw_Videos,Fireboy DML_Videos,,Videos,01/01/2023 21:45
UCh6TfWpZo3DFHxIWJv9kRQw,Zinoleesky,MPREb_WrqjO3R63yJ,Firi Yoyo,2019.0,Single,02/01/2023 02:03
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_KF11HaJ12vZ,First Time in America,2021.0,Single,01/01/2023 23:54
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_6Q12nZhvsWh,Flavour of Africa,2020.0,Album,01/01/2023 21:49
UClK0GMAh7JMRRgyT7H85dUw,Flavour,UClK0GMAh7JMRRgyT7H85dUw_Videos,Flavour_Videos,,Videos,01/01/2023 21:49
UCeM_6KLtHjn1xd3fShyqONQ,"Lakizo Entertainment, Ceeza Milli, Terri & Bella Shmurda",MPREb_upLmJI7v1Dm,Flex,2020.0,Single,01/01/2023 20:10
UClXTl2OdJ-BE89kw4csTYiA,Kizz Daniel,MPREb_ghpjw208nut,Flex,2021.0,Single,01/01/2023 23:02
UCz4lijjm1xm7rJcip3ac65g,Bradlee & Oxlade,MPREb_EDOqmDyp8Aw,Flora,2019.0,Single,02/01/2023 00:14
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_3ZMr4ODbvzX,Flora My Flawa,2018.0,Single,01/01/2023 20:57
UC2yYpgqxoUwu00Y3TMZ6cNA,"DJ Real, Ice Prince & CDQ",MPREb_3e4zn96N2nc,Fly,2018.0,Single,01/01/2023 22:20
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_U0U0604VPD4,Flying Away,2017.0,Single,01/01/2023 23:54
UCHxEAq_D6CJ1sn0tocJ6GdA,Joeboy,MPREb_3MKXaYsgllO,Focus (Live Session),2021.0,Single,01/01/2023 22:49
UCuLIvsHGhl2xDTsRJypKPgg,Hotkid,MPREb_mBv2IyYo3YP,Folake,2020.0,Single,01/01/2023 22:12
UCAVkIPc4lvGShZ2LVoD8loQ,Praiz,MPREb_tiG19pRF7ng,Folashade,2017.0,Single,02/01/2023 00:32
UCewvfSec6vlYgRV_cnMjU3g,Olamide & Guccimaneko,MPREb_9BiMgn18CFD,Follow Me,2018.0,Single,02/01/2023 00:01
UCCsgq_4leY82ad-MaGw8BAQ,Vector,MPREb_MtxcSdoNyly,Follow Me Dey Go (Remix) [feat. 2face Idibia],2013.0,Single,02/01/2023 01:43
UCD6eR__YSGlBQ0rpx1Do6Uw,"Fiokee, Chike, & Gyakie",MPREb_OVc8TUxtRxH,Follow You,2021.0,Single,01/01/2023 20:36
UCD6eR__YSGlBQ0rpx1Do6Uw,Chike,MPREb_sO794BCJ8JB,Follow You (feat. Tony Warp & Tayo),2020.0,Single,01/01/2023 20:36
UCe3NRsuZReq3BC3rYGnINTg,Duncan Mighty,MPREb_DeUQXmzwdYE,Footprints,2013.0,Album,01/01/2023 21:13
UCXg6YtKpgC59gRKUfxQw8Fw,Tems,MPREb_vkyinRoIcje,For Broken Ears,2020.0,Album,02/01/2023 01:12
UCcHJhU4S-CbjEJY-8bCxegA,BNXN fka Buju,MPREb_UesGmHx553p,For Days,2022.0,Single,01/01/2023 20:16
UCpV3CYhchNHi1KnmnMU76IQ,2face Idibia,MPREb_WJWzKPWgJax,For Instance,2006.0,Single,01/01/2023 19:25
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_pLxcOfR64Et,For Life,2017.0,Single,02/01/2023 00:45
UClXTl2OdJ-BE89kw4csTYiA,Kizz Daniel,MPREb_yqX6Pgk1jgQ,For You,2018.0,Single,01/01/2023 23:02
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_O2XZuR460qG,For You,2017.0,Single,02/01/2023 00:56
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_eWfGpQOSP4Q,For Your Love,2020.0,EP,01/01/2023 22:32
UCx5IlXXEC_mzhxPsbu_XJlw,Peruzzi,MPREb_qCdDovmiYK5,For Your Pocket (feat. Davido),2017.0,Single,02/01/2023 00:23
UCLmx929V5XB__omAboRPkPA,GB & Naira Marley,MPREb_BykyBWyqf0A,For the Luv,2018.0,Single,01/01/2023 23:54
UCx5IlXXEC_mzhxPsbu_XJlw,Phyno & Peruzzi,MPREb_PTlg3OAYqOc,For the Money,2020.0,Single,02/01/2023 00:23
UC_cE27XR3vVFMf4sYZVsj3A,Phyno & Peruzzi,MPREb_PTlg3OAYqOc,For the Money,2020.0,Single,02/01/2023 00:26
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton,MPREb_kwwkta5AHot,Foreigner,2020.0,Single,01/01/2023 19:22
UC91Z3oHE250WqUE5watxC3A,Nonso Amadi,MPREb_v5DBPnALrzQ,Foreigner,2022.0,Single,02/01/2023 00:00
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_nvwQVcDislf,Forever,2019.0,Single,02/01/2023 00:45
UC60F2Ngz1ZkAP6v_PwgSY0A,Gyakie & Omah Lay,MPREb_PztgqoV7WzI,Forever (Remix),2021.0,Single,02/01/2023 00:12
UCNwUllQh84NeUHB56vTBAFw,Onesimus & Tekno,MPREb_rRAiHH6jgi7,Foyu,2019.0,Single,02/01/2023 01:09
UCNwUllQh84NeUHB56vTBAFw,Onesimus & Tekno,MPREb_MFRUIms28ic,Foyu,2019.0,Single,02/01/2023 01:09
UCuLIvsHGhl2xDTsRJypKPgg,Hotkid,MPREb_dHtEO4PjU4J,Freaky,2021.0,Single,01/01/2023 22:12
UC91Z3oHE250WqUE5watxC3A,Nonso Amadi,MPREb_ISNWuunZdTy,Free,2019.0,EP,02/01/2023 00:00
UC60F2Ngz1ZkAP6v_PwgSY0A,Omah Lay,MPREb_Zkfdrx4Z5L4,Free My Mind,2021.0,Single,02/01/2023 00:12
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi,MPREb_ErvpnnJ53uS,Freedom,2019.0,Single,01/01/2023 23:44
UCy6qn2oxmoXA4_gBA5Q7zPw,Rema,MPREb_cBkwghMdUcg,Freestyle EP,2019.0,EP,02/01/2023 00:38
UCbZKI-afOAF_gewoFoY-oXg,Mr Eazi & Tega Starr,MPREb_VlrbRBNsZE4,French Kiss,2020.0,Single,01/01/2023 23:44
UCpV3CYhchNHi1KnmnMU76IQ,2Baba & Waje,MPREb_MK6E6OR5TAX,Frenemies,2019.0,Single,01/01/2023 19:25
UCD6eR__YSGlBQ0rpx1Do6Uw,Chiké,MPREb_logLqnKvbHs,Friend Zone,2019.0,Single,01/01/2023 20:36
UCw9FlX9lYekHPRw6_9SLWOA,Adeunle Gold,MPREb_4qahFR5Sd1V,Friend Zone,2017.0,Single,01/01/2023 19:42
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_zA8H3qM4lEJ,Friends,2014.0,Single,02/01/2023 00:19
UCmcJ2ThWCw9id0Yjjqu4HVg,Ojayy Wright & Teni,MPREb_1LW0Dh3xcCz,Fuji Pop,2020.0,Single,02/01/2023 01:12
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,MPREb_NYoo9YaPNeO,Fuku,2022.0,Single,01/01/2023 23:57
UC_cE27XR3vVFMf4sYZVsj3A,Phyno & Tekno,MPREb_o8fSgO0VZox,Full Current (That's My baby),2022.0,Single,02/01/2023 00:26
UCNwUllQh84NeUHB56vTBAFw,Phyno & Tekno,MPREb_o8fSgO0VZox,Full Current (That's My baby),2022.0,Single,02/01/2023 01:09
UCe3NRsuZReq3BC3rYGnINTg,Duncan Mighty,MPREb_rnlCZJCYkbu,Fully Loaded,2009.0,Album,01/01/2023 21:13
UCy51adLS32LxWLM5a_ixezw,Wande Coal,MPREb_2WbyR3lLtoH,Funkeh,2017.0,Single,02/01/2023 01:47
UCeM_6KLtHjn1xd3fShyqONQ,Bella Shmurda,MPREb_Rh3afx27mAb,Fvck Off,2022.0,Single,01/01/2023 20:10
UClXTl2OdJ-BE89kw4csTYiA,Kizz Daniel,MPREb_cpsdU88N3ok,Fvck You,2019.0,Single,01/01/2023 23:02
UCHxEAq_D6CJ1sn0tocJ6GdA,Joeboy,MPREb_Xq0IaKZanFU,Fààjí (feat. Mr Eazi),2018.0,Single,01/01/2023 22:49
UCEkPI0iVCjgcRHl3jjTRLXA,"Asake, Young Jonn & Dj Xclusive",MPREb_FZLqKZqWhR1,GEGETI,2020.0,Single,02/01/2023 02:02
UCCjfbcoH0ZYT0r1jScDHJMg,"Asake, Young Jonn & Dj Xclusive",MPREb_FZLqKZqWhR1,GEGETI,2020,Single,2-1-2023 10:16
UC_lPr6_5dcv_1sOP_9Cubmg,WurlD,MPREb_NIV8vBkYde7,GHOST TOWN,2020.0,Single,02/01/2023 01:54
UCUNNGmpQ75t0GZII3coI8rg,Ckay,MPREb_sLiNQcYSOFD,GMAIL,2018.0,Single,01/01/2023 20:41
UCNwUllQh84NeUHB56vTBAFw,Tekno,MPREb_pOivYxxhH4f,GO,2017.0,Single,02/01/2023 01:09
UCUNNGmpQ75t0GZII3coI8rg,Ckay,MPREb_diOTYvcePOO,Gaddemit (feat. Dremo),2017.0,Single,01/01/2023 20:41
UCUNNGmpQ75t0GZII3coI8rg,Ckay,MPREb_uzel85D4hpY,Gaddemit French Version,2017.0,Single,01/01/2023 20:41
UCpV3CYhchNHi1KnmnMU76IQ,2baba,MPREb_Ty88ui5k6Ye,Gaga Shuffle,2017.0,Single,01/01/2023 19:25
UC-WeCFg7soCkDP9F15nVdSA,RunTown,MPREb_jG1T1nom6BY,Gallardo (feat. Davido),2014.0,Single,02/01/2023 00:45
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_g3RUrXadXzC,Game Changer (Dike),2022.0,Single,01/01/2023 21:49
UCl61Ij0v5ulMS0UxvAxsXcg,P-Square,MPREb_oXQ7VwYJsXE,Game Over,2007.0,Album,02/01/2023 00:15
UCehhqT7086Y04HAQ121lu3g,"Darkoo, Davido, Tion Wayne & SL",MPREb_Px2igrSd24m,Gangsta (Remix),2019.0,Single,01/01/2023 20:57
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,MPREb_9Dz3pPILqNJ,Gara,2018.0,Single,02/01/2023 01:01
UCPfsj3CpYjAZGmne0M1zT2g,Jesse Jagz,MPREb_FPL1torqunR,Garba,2020.0,EP,01/01/2023 22:47
UCbEIMwqhkeaqddlqQSDI5cw,Mystro & Tiwa Savage,MPREb_Bm1oaKeiXUr,Gawu,2018.0,Single,02/01/2023 01:37
UC4X7v-1s1W6XPq8g0Zs2VMw,DJ Neptune & Patoranking,MPREb_fekJgmzirSH,Gaza,2021.0,Single,02/01/2023 00:19
UCr61sufuLt7_eB7ak1bXHIg,Burna Boy,MPREb_3Pxk8Ao1IaU,Gba,2017.0,Single,01/01/2023 20:24
UCUDkrpNBRUTZxeNpZCemDuw,Timaya,MPREb_nLKQCiDe43g,Gbagam (feat. Deettii & Phyno),2014.0,Single,02/01/2023 01:31
UCEkPI0iVCjgcRHl3jjTRLXA,Young John,MPREb_bFVzJok1IRt,Gbagbe,2016.0,Single,02/01/2023 02:02
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_4IlOyNaDaP8,Gbagbe Oshi,2016.0,Single,01/01/2023 20:57
UCSA0ZddQC0SU0IlV6XIgbvA,1da Banton,MPREb_oMYxQiitqBt,Gbagbe Oshi Dj Ryda,2017.0,Single,01/01/2023 19:22
UCSdKuswRnuEUmXu-ikPxqbA,Popito & Skales,MPREb_iCel02tcsTx,Gbana,2018.0,Single,02/01/2023 00:56
UC_cE27XR3vVFMf4sYZVsj3A,Phyno & Major Bangz,MPREb_7uQhU78HQyF,Gbankiti,2015.0,Single,02/01/2023 00:26
UClXTl2OdJ-BE89kw4csTYiA,CDQ & Kizz Daniel,MPREb_9UMoGKnC3uc,Gbayi,2018.0,Single,01/01/2023 23:02
UCLmx929V5XB__omAboRPkPA,"Zlatan, Naira Marley & DjMondo",MPREb_h9r2f8YtlE6,Gbe Body So Ke Mixtape,2020.0,Album,01/01/2023 23:54
UCh71_mg-mGM1WzZVtqkBuMA,"Zlatan, Naira Marley & DjMondo",MPREb_h9r2f8YtlE6,Gbe Body So Ke Mixtape,2020.0,Album,02/01/2023 02:10
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan,MPREb_QrqtvfvKHHb,Gbeku (feat. Burna Boy),2019.0,Single,02/01/2023 02:10
UCeM_6KLtHjn1xd3fShyqONQ,Bella Shmurda & Seyi Vibez,MPREb_U0SLd8vBkU4,Gbemidebe (No Caution),2021.0,Single,01/01/2023 20:10
UC_lPr6_5dcv_1sOP_9Cubmg,Bankulli & WurlD,MPREb_c6rHwhTNTM0,Gbemiro,2020.0,Single,02/01/2023 01:54
UCl2Z1l__4vNGRG5EQb7odpA,Lil Kesh,MPREb_IMWxY77Y3r9,Gbese,2015.0,Single,01/01/2023 23:15
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan,MPREb_8EHToHhxLcs,Gbese,2019.0,Single,02/01/2023 02:10
UC25DGtgYk5TwdksvtpeWYvA,"DJ Tunez, Spax, & Wizkid",MPREb_xzH287Vi9sx,Gbese 2.0,2020.0,Single,02/01/2023 01:50
UClK0GMAh7JMRRgyT7H85dUw,Flavour ft. Phyno Zoro,MPREb_x6Qv459ZOaC,Gbo Gan Gbom,2018.0,Single,01/01/2023 21:49
UClK0GMAh7JMRRgyT7H85dUw,Flavour N'abania,MPREb_9VE1cIzZJby,Gbo Gan Gbom (feat. Phyno & Zoro),2016.0,Single,01/01/2023 21:49
UCh71_mg-mGM1WzZVtqkBuMA,Zlatan & DJ Xclusive,MPREb_PQsdBsqM8DN,Gbomo Gbomo,2019.0,Single,02/01/2023 02:10
UCr61sufuLt7_eB7ak1bXHIg,Burna Boy,MPREb_nWomyqazpV5,Gbona,2018.0,Single,01/01/2023 20:24
UCSXSWWhrP3C_lhUqO3qH6xw,Niniola,MPREb_3B3UO1itfbb,Gbowode,2014.0,Single,01/01/2023 23:57
UCpzSGWR_sUBBf0F-HReYOKA,Mayorkun,MPREb_LPFg8yAZcBA,Geng,2020.0,Single,01/01/2023 23:33
UCpzSGWR_sUBBf0F-HReYOKA,Mayorkun,MPREb_du4xdD3HXgt,Geng,2020.0,EP,01/01/2023 23:33
UCbZKI-afOAF_gewoFoY-oXg,"GuiltyBeatz, Banku Music & Mr Eazi",MPREb_EvIHovSkJtv,Genging (feat. Joey B),2018.0,Single,01/01/2023 23:44
UCy51adLS32LxWLM5a_ixezw,melvitto & Wande Coal,MPREb_NlFwhGHMrRN,Gentility,2019.0,Single,02/01/2023 01:47
UC3XOjF6pqQWILVLbZofrg2Q,Koker & Falz,MPREb_104fQBWNt0z,GerraraHere,2015.0,Single,01/01/2023 21:31
UCSdKuswRnuEUmXu-ikPxqbA,Jhodie & Skales,MPREb_GeMsWMyEnt2,Get Down,2021.0,Single,02/01/2023 00:56
UCbEIMwqhkeaqddlqQSDI5cw,Tiwa Savage,MPREb_lP4gUO4pFXV,Get It Now (Remix) (feat. Omarion),2018.0,Single,02/01/2023 01:37
UC60F2Ngz1ZkAP6v_PwgSY0A,Omah Lay,MPREb_P6UrAttUMPr,Get Layd,2020.0,EP,02/01/2023 00:12
UCUDkrpNBRUTZxeNpZCemDuw,Timaya,MPREb_kimwF9mIAtl,Get My Money Right,2022.0,Single,02/01/2023 01:31
UCl61Ij0v5ulMS0UxvAxsXcg,P-Square,MPREb_Ti4V6PQgGTv,Get Squared,2005.0,Album,02/01/2023 00:15
UClVDzJUSV0X_tp2sceFHsxA,Mi Casa & Yemi Alade,MPREb_N1lBERMEVTi,Get Through This,2016.0,Single,02/01/2023 01:56
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade & Mi Casa,MPREb_c4NqdhNoqDG,Get Through This,2016.0,Single,02/01/2023 01:56
UCbZKI-afOAF_gewoFoY-oXg,"Ajebutter22, Eugy & Mr Eazi",MPREb_HLdyO33lRhS,Ghana Bounce (Remix),2018.0,Single,01/01/2023 23:44
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_sqGmHfoXmWV,Ghen Ghen Love,2012.0,Single,02/01/2023 01:56
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_zJlgbIu7647,Ghen Ghen Love (Remix) [feat. Iceprince & Sasha P],2013.0,Single,02/01/2023 01:56
UClK0GMAh7JMRRgyT7H85dUw,Flavour,MPREb_knDUqeHTIKY,Ghetto,2014.0,Single,01/01/2023 21:49
UCewvfSec6vlYgRV_cnMjU3g,Olamide & Eniola Badmus,MPREb_yPGAQeaq2Gi,Ghetto Bred,2018.0,Single,02/01/2023 00:01
UC25DGtgYk5TwdksvtpeWYvA,Wizkid,MPREb_o0jwC1Z5uZV,Ghetto Love,2019.0,Single,02/01/2023 01:50
UC-WeCFg7soCkDP9F15nVdSA,Runtown,MPREb_SBCqRz1cG3d,Ghetto University,2015.0,Album,02/01/2023 00:45
UCewvfSec6vlYgRV_cnMjU3g,Olamide & Phyno,MPREb_YJNB154fw1n,Ghost Mode(Major Bangz Remix),2014.0,Single,02/01/2023 00:01
UC_cE27XR3vVFMf4sYZVsj3A,Olamide & Phyno,MPREb_YJNB154fw1n,Ghost Mode(Major Bangz Remix),2014.0,Single,02/01/2023 00:26
UC_lPr6_5dcv_1sOP_9Cubmg,WurlD,MPREb_OdXTFLk4KCy,Ghost Town - A COLORS SHOW,2020.0,Single,02/01/2023 01:54
UCKnTkdyRxt_TvslgZEzncIg,Iyanya,MPREb_1l2kS3dMUJ6,Gift,2015.0,Single,01/01/2023 22:32
UCUDkrpNBRUTZxeNpZCemDuw,Timaya,MPREb_AcdxIVa3cT8,Gift And Grace,2014.0,Album,02/01/2023 01:31
UC-WeCFg7soCkDP9F15nVdSA,Seyi Shay & Runtown,MPREb_i8tZLYMhIXG,Gimme Love,2018.0,Single,02/01/2023 00:45
UCwfpj2LQeVu7eA9g1s5Z-TQ,Seyi Shay & Teyana Taylor,MPREb_J7fe9wA677v,Gimme Love,2018.0,Single,02/01/2023 00:50
UCwfpj2LQeVu7eA9g1s5Z-TQ,Seyi Shay & Runtown,MPREb_i8tZLYMhIXG,Gimme Love,2018.0,Single,02/01/2023 00:50
UCwfpj2LQeVu7eA9g1s5Z-TQ,Seyi Shay & Teyana Taylor,MPREb_7BCsDJrEMsB,Gimme Love,2018.0,Single,02/01/2023 00:50
UCwfpj2LQeVu7eA9g1s5Z-TQ,Seyi Shay & Teyana Taylor,MPREb_0P2IBH31fZx,Gimme Love (Remix),2018.0,Single,02/01/2023 00:50
UCeM_6KLtHjn1xd3fShyqONQ,Victoria Kimani & Bella Shmurda,MPREb_6rgZc8LQ7ME,Gimme Money,2021.0,Single,02/12/2022 11:49
UCeM_6KLtHjn1xd3fShyqONQ,Victoria Kimani & Bella Shmurda,MPREb_sw1HB9ZILy8,Gimme Money,2021.0,Single,01/01/2023 20:10
UC6o_fs8z32M9dNeQkvC7EDA,Santos & Reekadobanks,MPREb_tirbQPT5XpF,Ginger (Remix),2019.0,Single,02/01/2023 00:35
UCy6qn2oxmoXA4_gBA5Q7zPw,Rema,MPREb_KvIcdMapWa7,Ginger Me,2020.0,Single,02/01/2023 00:38
UCpzSGWR_sUBBf0F-HReYOKA,Ajebutter22 & Mayorkun,MPREb_R6je36z8ZLz,Ginger You,2020.0,Single,01/01/2023 23:33
UCbEIMwqhkeaqddlqQSDI5cw,Patoranking & Tiwa Savage,MPREb_K4pflGgrxzy,Girlie 'O' Remix,2014.0,Single,02/01/2023 01:37
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking & Tiwa Savage,MPREb_K4pflGgrxzy,Girlie 'O' Remix,2014.0,Single,02/01/2023 00:19
UC3XOjF6pqQWILVLbZofrg2Q,Patoranking & Falz,MPREb_mN66ntYDC7S,Girls,2019.0,Single,01/01/2023 21:31
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking & Falz,MPREb_mN66ntYDC7S,Girls,2019.0,Single,02/01/2023 00:19
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_kjm3YN7CynV,Girls Just Wanna Have Funds,2022.0,Single,01/01/2023 23:54
UClVDzJUSV0X_tp2sceFHsxA,Yemi Alade,MPREb_M2MhbH6Hj14,Give Dem,2019.0,Single,02/01/2023 01:56
UCgA-7_DsONWLkHl-cRSvvHg,Kcee Feat. Flavour,MPREb_LaKxHFfBYBy,Give It to Me,2015.0,Single,01/01/2023 22:58
UCSdKuswRnuEUmXu-ikPxqbA,Skales,MPREb_hlHfzhvyChz,Give Me Love (feat. Tekno),2014.0,Single,02/01/2023 00:56
UCpV3CYhchNHi1KnmnMU76IQ,2Baba & Machel Montano,MPREb_c8uLChnqpSC,Go,2014.0,Single,01/01/2023 19:25
UCgA-7_DsONWLkHl-cRSvvHg,Kcee,MPREb_BPGp0KRvdtZ,Go (feat. Iyanya),2022.0,Single,01/01/2023 22:58
UCbZKI-afOAF_gewoFoY-oXg,Dyo & Mr Eazi,MPREb_y0HOhtFG6XS,Go All The Way,2019.0,Single,01/01/2023 23:44
UCSdKuswRnuEUmXu-ikPxqbA,Skales & Dragy,MPREb_u9OBCCy7iSw,Go Gaga (Naija Version),2017.0,Single,02/01/2023 00:56
UCeM_6KLtHjn1xd3fShyqONQ,"King Perryy, Bella Shmurda & BackRoad Gee",MPREb_FPrgjMMwgFW,Go German,2022.0,Single,01/01/2023 20:10
UCFXYNi16itKb_3u6u79_Gpw,Blaqbonez,MPREb_buWWNaecM38,Go Home,2022.0,Single,01/01/2023 20:13
UC3XOjF6pqQWILVLbZofrg2Q,Falz,MPREb_5NkNzeuvebT,Goals,2015.0,Single,01/01/2023 21:31
UCehhqT7086Y04HAQ121lu3g,Davido,MPREb_K9cN9sw3wOj,Gobe,2013.0,Single,01/01/2023 20:57
UCLmx929V5XB__omAboRPkPA,"Olamide, Naira Marley & Pheelz",MPREb_3Palqg8obkx,Gobe,2019.0,Single,01/01/2023 23:54
UCewvfSec6vlYgRV_cnMjU3g,"Olamide, Naira Marley & Pheelz",MPREb_3Palqg8obkx,Gobe,2019.0,Single,02/01/2023 00:01
UCn-MpywoDcRk60F-EbyR8Nw,"Olamide, Naira Marley & Pheelz",MPREb_3Palqg8obkx,Gobe,2019.0,Single,02/01/2023 00:25
UCNBHI-xURToYIk3Xwkicdmw,"Simi, Tiwa Savage & L.A.X",MPREb_L5VJVRzDBSL,Gobe (Remix),2020.0,Single,02/01/2023 00:52
UCbEIMwqhkeaqddlqQSDI5cw,"Simi, Tiwa Savage & L.A.X",MPREb_L5VJVRzDBSL,Gobe (Remix),2020.0,Single,02/01/2023 01:37
UCGtze7Z8rdM84EHTihPLmQQ,Laycon,MPREb_066f7Ir66vu,God Body V2 (feat. A-Q),2022.0,Single,01/01/2023 23:12
UCkpbqiPnZMHiUEoR0cZgo2Q,Skiibii,MPREb_RQQIE8WCH5b,God is Bigger Than Man,2021.0,Album,02/01/2023 01:01
UC4X7v-1s1W6XPq8g0Zs2VMw,Patoranking,MPREb_MAnntD2HxAO,God over Everything,2016.0,Album,02/01/2023 00:19
UCLmx929V5XB__omAboRPkPA,Naira Marley,MPREb_yGsrZjFNHTq,God's Timing’s the Best,2022.0,Album,01/01/2023 23:54
UCP-_jH7CH7xXEDfAsWJLiCw,Korede Bello,MPREb_2bxgvoyKaiT,Godwin,2015.0,Single,01/01/2023 23:07
